cat_code,category1,category2,category3,category4,std_6,growth_rate_6,std_12,growth_rate_12,std_24,growth_rate_24,std_36,growth_rate_36,analyze_date,
50002605,식품,음료,커피,커피음료,9.338025857635287,0.15922848205128293,9.950212189131292,0.14172096815504184,10.54657193697435,0.08281370857783033,13.033577508891996,0.1781496919125667,2023-07-13,
50002606,식품,음료,커피,커피믹스/인스턴트커피,16.177083733253895,-1.568928434188034,13.868689139276915,0.23912855288995172,12.640958631494096,0.23844704459618066,11.938631664122102,0.16020184773434903,2023-07-13,
50002606,식품,음료,커피,캡슐커피,16.177083733253895,-1.568928434188034,13.868689139276915,0.23912855288995172,12.640958631494096,0.23844704459618066,11.938631664122102,0.16020184773434903,2023-07-13,
50002606,식품,음료,커피,드립백/티백,16.177083733253895,-1.568928434188034,13.868689139276915,0.23912855288995172,12.640958631494096,0.23844704459618066,11.938631664122102,0.16020184773434903,2023-07-13,
50002607,식품,음료,커피,프림,14.294050827631368,-1.3530064444444434,15.381946486229822,0.28689251173909414,14.12906784367517,0.19470523519684224,15.643485041862993,0.19958744418453944,2023-07-13,
50002033,식품,음료,탄산수,,22.130020341574113,-2.159085709401708,18.154247196386013,0.07913006958080786,14.673961848887823,-0.030659442921156126,13.684224310972557,0.041391383888353304,2023-07-13,
50001897,식품,음료,건강/기능성음료,기타건강/기능성음료,0.1,0.0,28.127056693087887,-4.523809666666667,32.1776191278255,-1.3205238612540502,23.83380694828584,-0.07486424283950899,2023-07-13,
50001897,식품,음료,건강/기능성음료,에너지음료,0.1,0.0,28.127056693087887,-4.523809666666667,32.1776191278255,-1.3205238612540502,23.83380694828584,-0.07486424283950899,2023-07-13,
50001897,식품,음료,건강/기능성음료,숙취해소음료,0.1,0.0,28.127056693087887,-4.523809666666667,32.1776191278255,-1.3205238612540502,23.83380694828584,-0.07486424283950899,2023-07-13,
50006951,식품,전통주,과실주,과일주,27.060258668889706,-10.988361071428576,14.938488309908923,0.33186216243315575,13.58578675795722,0.13334765741645485,10.561137031218422,0.014516483982675887,2023-07-13,
50006950,식품,전통주,과실주,복분자주,29.00374161971908,-13.455083571428577,17.489031068784683,0.6575289104278081,14.7868717054559,-0.023463332421340792,13.600129608465728,0.02461414700281882,2023-07-13,
50006949,식품,전통주,과실주,와인,24.339794593359972,-7.5221728571428645,17.661106843357462,0.37374628008021493,15.53778637124643,0.03833053859683397,16.326581768830216,0.19439980991095268,2023-07-13,
50006949,식품,주류,전통주,국산와인/과일주,24.339794593359972,-7.5221728571428645,17.661106843357462,0.37374628008021493,15.53778637124643,0.03833053859683397,16.326581768830216,0.19439980991095268,2023-07-13,
50006356,식품,전통주,기타주류,,25.14311590771339,-9.668176428571432,15.645838673678742,0.43614702205882394,16.856149359720824,-0.4325235706468636,14.273071528688996,-0.19108729866335628,2023-07-13,
50006355,식품,전통주,리큐르주,,27.25255802351083,-12.58340964285715,17.6075312865901,0.4968199598930489,16.240905613964536,-0.08613758100449494,14.611882330769758,0.01348148024903391,2023-07-13,
50006355,식품,주류,전통주,리큐르주,27.25255802351083,-12.58340964285715,17.6075312865901,0.4968199598930489,16.240905613964536,-0.08613758100449494,14.611882330769758,0.01348148024903391,2023-07-13,
50006353,식품,전통주,소주,,23.97227387216434,-2.111894642857143,20.134874634001704,1.5503720487967918,16.459973314202763,0.4718926048465898,15.31095319556677,0.2782580051150895,2023-07-13,
50006353,식품,주류,전통주,소주,23.97227387216434,-2.111894642857143,20.134874634001704,1.5503720487967918,16.459973314202763,0.4718926048465898,15.31095319556677,0.2782580051150895,2023-07-13,
50006351,식품,전통주,약주,,29.63808476189226,-14.227553928571435,18.943440434268684,0.1991573128342248,15.929814786009176,0.10397862888411168,16.987039573435364,0.21659992411372678,2023-07-13,
50006351,식품,주류,전통주,약주,29.63808476189226,-14.227553928571435,18.943440434268684,0.1991573128342248,15.929814786009176,0.10397862888411168,16.987039573435364,0.21659992411372678,2023-07-13,
50006354,식품,전통주,일반증류주,,24.280554969364573,-6.748760000000004,15.970764651552315,0.7387709558823535,11.918390711905774,0.2733218254836819,11.444730441495034,0.19000888938152224,2023-07-13,
50006354,식품,주류,전통주,일반증류주,24.280554969364573,-6.748760000000004,15.970764651552315,0.7387709558823535,11.918390711905774,0.2733218254836819,11.444730441495034,0.19000888938152224,2023-07-13,
50006354,식품,주류,전통주,막걸리/탁주,24.280554969364573,-6.748760000000004,15.970764651552315,0.7387709558823535,11.918390711905774,0.2733218254836819,11.444730441495034,0.19000888938152224,2023-07-13,
50006952,식품,전통주,전통주선물세트,,31.50923147885614,-14.608029642857147,21.852411394915695,0.20629451203208612,17.913635998400366,0.3215214283760015,16.535559968207306,0.173252899406351,2023-07-13,
50006952,식품,주류,전통주,전통주선물세트,31.50923147885614,-14.608029642857147,21.852411394915695,0.20629451203208612,17.913635998400366,0.3215214283760015,16.535559968207306,0.173252899406351,2023-07-13,
50006350,식품,전통주,탁주,,19.92142344155924,0.14191607142857166,14.443611979555468,0.484803860294118,13.332586734654626,0.3039614102012898,13.340549748927328,0.17751993890828316,2023-07-13,
50000215,식품,축산,기타육류,,16.13841362202554,-1.2029356410256395,15.88465186929394,0.12015239264065652,13.635505065557624,0.027224372026032374,13.013202285190845,0.10115620377424095,2023-07-13,
50004656,식품,축산,닭고기,부위별닭고기,25.09764057042354,-1.7810804923076922,19.140650766167287,0.19795124903952888,13.764262964160919,0.07976735234183288,11.526523171249,0.06469437840400814,2023-07-13,
50004656,식품,축산물,닭고기,부위별닭고기,25.09764057042354,-1.7810804923076922,19.140650766167287,0.19795124903952888,13.764262964160919,0.07976735234183288,11.526523171249,0.06469437840400814,2023-07-13,
50004656,식품,축산물,닭고기,닭가공품,25.09764057042354,-1.7810804923076922,19.140650766167287,0.19795124903952888,13.764262964160919,0.07976735234183288,11.526523171249,0.06469437840400814,2023-07-13,
50004656,식품,축산물,닭고기,닭양념육,25.09764057042354,-1.7810804923076922,19.140650766167287,0.19795124903952888,13.764262964160919,0.07976735234183288,11.526523171249,0.06469437840400814,2023-07-13,
50004656,식품,축산,닭고기,닭가슴살,25.09764057042354,-1.7810804923076922,19.140650766167287,0.19795124903952888,13.764262964160919,0.07976735234183288,11.526523171249,0.06469437840400814,2023-07-13,
50004656,식품,축산물,닭고기,닭가슴살,25.09764057042354,-1.7810804923076922,19.140650766167287,0.19795124903952888,13.764262964160919,0.07976735234183288,11.526523171249,0.06469437840400814,2023-07-13,
50004657,식품,축산,닭고기,생닭,17.56364891806862,0.7913779589743593,13.273463453781265,0.20889873303167433,9.636115142038713,0.07001965747359436,8.167275865493643,0.04446788364337531,2023-07-13,
50004657,식품,축산물,닭고기,생닭,17.56364891806862,0.7913779589743593,13.273463453781265,0.20889873303167433,9.636115142038713,0.07001965747359436,8.167275865493643,0.04446788364337531,2023-07-13,
50004651,식품,축산,돼지고기,국내산돼지고기,33.228315898771534,-3.778104266666667,24.855470520524985,-0.4551270566891483,19.39741460199193,0.183538066680892,17.971209202939995,0.20704864873322698,2023-07-13,
50004651,식품,축산물,돼지고기,국내산돼지고기,33.228315898771534,-3.778104266666667,24.855470520524985,-0.4551270566891483,19.39741460199193,0.183538066680892,17.971209202939995,0.20704864873322698,2023-07-13,
50004652,식품,축산,돼지고기,수입산돼지고기,35.45167554559521,-4.070308112820513,26.215694394219426,-0.5730879492871167,21.764477649223856,0.2686534478822149,20.08748675688023,0.24724182685590554,2023-07-13,
50004652,식품,축산물,돼지고기,수입산돼지고기,35.45167554559521,-4.070308112820513,26.215694394219426,-0.5730879492871167,21.764477649223856,0.2686534478822149,20.08748675688023,0.24724182685590554,2023-07-13,
50004652,식품,축산물,돼지고기,돼지양념육,35.45167554559521,-4.070308112820513,26.215694394219426,-0.5730879492871167,21.764477649223856,0.2686534478822149,20.08748675688023,0.24724182685590554,2023-07-13,
50004653,식품,축산,쇠고기,국내산육우,28.5625639311915,-3.111842410256411,26.037811633975878,-0.8851582587723041,21.108480658194164,-0.2100031081297341,19.794540231805378,0.04732581503374376,2023-07-13,
50004653,식품,축산물,쇠고기,국내산육우,28.5625639311915,-3.111842410256411,26.037811633975878,-0.8851582587723041,21.108480658194164,-0.2100031081297341,19.794540231805378,0.04732581503374376,2023-07-13,
50004655,식품,축산,쇠고기,수입산쇠고기,31.74749471532473,-3.6842490529914547,25.29235914229099,-0.41965084521471874,20.53263890284507,0.2247961910274192,18.064491262514426,0.18083760710278013,2023-07-13,
50004655,식품,축산물,쇠고기,쇠고기양념육,31.74749471532473,-3.6842490529914547,25.29235914229099,-0.41965084521471874,20.53263890284507,0.2247961910274192,18.064491262514426,0.18083760710278013,2023-07-13,
50004655,식품,축산물,쇠고기,수입산쇠고기,31.74749471532473,-3.6842490529914547,25.29235914229099,-0.41965084521471874,20.53263890284507,0.2247961910274192,18.064491262514426,0.18083760710278013,2023-07-13,
50004655,식품,축산물,축산가공식품,곱창/막창,31.74749471532473,-3.6842490529914547,25.29235914229099,-0.41965084521471874,20.53263890284507,0.2247961910274192,18.064491262514426,0.18083760710278013,2023-07-13,
50004654,식품,축산,쇠고기,한우,25.964076919956486,-2.725820895726496,21.392943317231612,-0.14765373644668317,16.637572693169677,0.18262054539635125,14.10850144989734,0.12156653101736975,2023-07-13,
50004654,식품,축산물,쇠고기,한우,25.964076919956486,-2.725820895726496,21.392943317231612,-0.14765373644668317,16.637572693169677,0.18262054539635125,14.10850144989734,0.12156653101736975,2023-07-13,
50004658,식품,축산,알류,달걀,29.60989591222659,-2.9912292717948725,23.21437403231474,-0.05759910740203189,19.36305965882024,0.2964836741704897,16.70563205026423,0.18723253076448926,2023-07-13,
50004658,식품,축산물,알류,달걀,29.60989591222659,-2.9912292717948725,23.21437403231474,-0.05759910740203189,19.36305965882024,0.2964836741704897,16.70563205026423,0.18723253076448926,2023-07-13,
50004659,식품,축산,알류,메추리알,15.84558046261358,-1.687049890598289,14.065314949526527,0.02387698027832373,11.36176708585528,0.04626009271311239,15.069461225860511,0.06857177187020913,2023-07-13,
50004659,식품,축산물,알류,메추리알,15.84558046261358,-1.687049890598289,14.065314949526527,0.02387698027832373,11.36176708585528,0.04626009271311239,15.069461225860511,0.06857177187020913,2023-07-13,
50004660,식품,축산,알류,오리알,16.80291066296803,0.19528863247863354,14.914020301232107,0.4062735853325367,14.04594048355509,-0.024697817561079603,17.579829659973445,-0.21027565021889993,2023-07-13,
50002457,식품,축산,알류,훈제란,30.376368314890414,-3.45018452991453,23.578686848642498,-0.0094831349782292,19.305629826593577,0.2896523787474662,16.507202938231288,0.17444119340614184,2023-07-13,
